Darren O'Rourke	Sinn Fein	65	Meath East	speeches	English	2020-06-03 12:00:00+01:00	Covid-19 (Transport, Tourism and Sport): Statements	3	Is the Minister indicating that we will move to a stage when the 14-day period of self-isolation will be mandatory? Is that something the Government is planning to implement?
Darren O'Rourke	Sinn Fein	65	Meath East	speeches	English	2020-06-03 12:00:00+01:00	Covid-19 (Transport, Tourism and Sport): Statements	4	Okay. I thank the Minister.  One of the public criticisms of the 14-day period of self-isolation is that somebody can come out of the airport and hop onto a bus to their final destination with the possible transmission of infection. It is exacerbated by the lack of face coverings on public transport. Anybody using public transport will be aware of that. Yesterday at the Covid-19 committee meeting, I asked Anne Graham of the NTA if she would insist on face coverings becoming mandatory for all passengers and drivers on public transport. She said it was not her decision, but it was a decision for the Minister and for Government. I ask the Minister the same question. Will he insist and when will he insist on face coverings being mandatory on public transport for drivers and passengers?
Darren O'Rourke	Sinn Fein	65	Meath East	speeches	English	2020-06-03 12:00:00+01:00	Covid-19 (Transport, Tourism and Sport): Statements	5	The Minister made one whistle-stop visit there in three years.
Darren O'Rourke	Sinn Fein	65	Meath East	speeches	English	2020-06-10 09:30:00+01:00	Climate Action and Low Carbon Development: Statements (Resumed)	1	I am sharing time with Deputies Wynne and Ó Broin.  I welcome the opportunity to address this important issue. Transport will be central to our moving towards a low-carbon economy. Over the past 30 years, the transport sector showed the greatest overall increase in greenhouse gas emissions at 137%, with road transport increasing by 143%. In 2018, transport was responsible for 20% of Ireland's greenhouse gas emissions. Those figures give a sense of the challenge. They are also, in large part, an indictment of the failure of successive Governments to address this challenge properly. It is clear that we cannot afford to continue down the path of emissions increasing year on year. We must take people out of cars by providing alternatives that make sense. The Minister's annual transition document highlights this on page 33, which states that the provision of meaningful alternatives to the private car is central to decarbonising the transport sector. This is true, but it does not mirror the actions of this Government. We must invest in public and active transport.  We have a problem with car dependency across the board. It is compounded by uneven regional development. People who live on the east coast, in Dublin and in the commuter belt areas are acutely aware of the increase in road transport. People in my constituency of Meath East most certainly are. This is due to chronic underfunding of public transport, resulting in it being undesirable. It takes too long. One is sitting in traffic at Blanchardstown, The Halfway House or Glasnevin and it costs too much. We need high speed, high volume bus routes running on quality bus corridors.  We must also invest in rail. Despite being ideally located next to the capital, County Meath does not have a rail line serving the vast majority of the county. Navan is the highest populated town in Ireland that is not served by train. Large urban centres such as Ashbourne, Ratoath and Dunshaughlin would benefit greatly from such a service, as would towns such as Kells and Trim. Without it, thousands of commuters are forced to spend hours in traffic getting to and from work. They prefer the car because it is more bearable. Sinn Féin has consistently highlighted the urgent need for a rail line from Dublin to Navan, which would take thousands of cars off the road each day and bring massive benefits to commuters who could spend less time in traffic and more time with family and friends. Will the Minister give an update on the Navan rail line and its potential to contribute to a low-carbon economy? When will the review of this project be completed and when will the project be funded? This must be part of an ambitious and transformative plan for public transport that serves to reorientate the transport system on the island of Ireland.  We must improve electric car infrastructure and supports. We need to have more people out of cars but we also must recognise that for many people a car will remain a necessity. This is particularly true in rural Ireland, but is not unique to it. Electric cars remain prohibitively expensive for most and the necessary infrastructure such as fast charging points is simply not in place. Has the Government any plans to make electric cars a more affordable and realistic option for people?  On the issue of rural transport, large areas of my constituency currently rely on the Local Link transport scheme. It is known as Flexibus in counties Meath, Louth and Fingal. Flexibus provides a great bus service to people in rural areas who live off the main transport routes, young people who have no access to public transport and people with disabilities who need accessible transport. It is a vital service that provides connectivity for large parts of rural Meath and for some of our most vulnerable citizens, the old, the sick, and people with disabilities. Unfortunately, despite increasing demand and huge unmet need, its budget has remained static. It is now faced with a funding shortfall which is putting services in jeopardy. Meath Deputies met the NTA on this issue last Friday. Will the Minister engage with the authority on this to ensure funding is made available to secure the future of this environmentally friendly public transport option?  On the issue of private bus operators and taking people out of their cars, the Minister will be aware of the challenges now facing private bus operators who also provide crucial transport connectivity for citizens, including many school transport services. Many of those bus operators have been left to fend for themselves with the Government gambling on whether they can make it through the current crisis. If these services are not protected, it will leave a significant gap in our transport services, forcing people into cars. This is another example of how Government policy states one aim but actually does the opposite. Will the Minister intervene personally on the issue of private bus operators to ensure we have a healthy bus and coach sector post Covid?
Darren O'Rourke	Sinn Fein	65	Meath East	speeches	English	2020-06-10 09:30:00+01:00	Climate Action and Low Carbon Development: Statements (Resumed)	2	As I do not want to eat into my colleagues' time, I would appreciate it if the Minister could send me a written response on the Navan rail service.
Darren O'Rourke	Sinn Fein	66	Meath East	speeches	English	2020-07-14 14:00:00+01:00	Maternity Leave Benefit Extension: Motion [Private Members]	1	It takes a village to raise a child. Covid-19 and the restrictions that came with it put that fact up in lights. In the very short time I have, I will focus on first-time parents. I am familiar with the experience myself. People leave the hospital full of enthusiasm and love and bursting with pride but, in truth, they do not know what they are at and are half petrified. To overcome this, they lean on their family, friends, neighbours and anyone else who is willing to help. In normal times, there are many such people.  My good friends, whom the Minister knows, Micheál Óg Ó Gallachóir and Emma Dillon Gallagher, became parents for the first time on 14 March when Emma gave birth to beautiful baby Faolán. The picture of the first time baby Faolán met his grandad, seven days later, was posted on Twitter. It was retweeted 106,000 times and received 714,000 likes. It was seen all over the world. The new parents were asked to do media interviews in Britain, the United States and elsewhere. We could ask why that was the case. Many people will have seen it in the media. It is because in the photo Faolán is not in his grandad's arms - he cannot be - and his granddad is outside the house, peering in through the kitchen window at his grandson in his son's arms. Three generations are separated by a window due to Covid-19 restrictions. There was novelty in the story of the photo, but actually it was very sad. New mums and babies such as Emma and Faolán have been denied some of the very basic and essential supports that would otherwise be available. Routine check-ups, visits from the public health nurse, vaccinations, therapies, mother and baby groups, and breastfeeding circles have similarly been cancelled or postponed.  Postnatal depression has apparently increased threefold during the Covid period and I have no doubt the same applies to anxiety. Childcare is a significant issue and it needs to be addressed. It takes a village to raise a child. Covid-19 has denied mothers and babies that benefit. It has been said to me that we were forced to close the doors and lock ourselves away for three months. The only compassionate and decent thing to do for new mothers and babies is to support the Sinn Féin motion. I support Deputy Carthy's proposal that the Government withdraw its amendment as it does not go anywhere near far enough. I commend the Sinn Féin motion to the House.
Darren O'Rourke	Sinn Fein	66	Meath East	speeches	English	2020-07-28 09:30:00+01:00	An tOrd Gnó - Order of Business	1	I support the comments of previous speakers. The commitment to public transport is fundamental to the programme for Government and private operators play a key role in scheduled services, tourism, tours and school transport. It is an important issue. These providers are honest, decent, hard workers and they deserve the full support of the State.
Darren O'Rourke	Sinn Fein	66	Meath East	speeches	English	2020-07-28 09:30:00+01:00	Future of School Education: Motion [Private Members]	1	I have good reason to focus my time on classroom sizes in Meath, as we have the highest in Ireland in Ashbourne, or on school buildings. Lismullen national school, for example, is one of the oldest and in the most urgent need of address. However, I wish to focus my comments on access. The future of education has to be one of public and active transport. That must the way of the future as it makes sense with or without Covid-19. We must get children walking or cycling or on the bus and out of cars. That said, there are areas that urgently need to be addressed. Many schools have no footpath access to the front door. One in five reported this to be the case in a recent Green-Schools survey.  It is clear that we must support and expand our school transport system. I urge the Minister to meet representatives of the school bus transport sector. They were out in droves protesting today. They have been treated very badly during the pandemic. Many were left without any State supports and they are on their knees. The Government's back-to-school roadmap did not contain enough detail for them. The operators I spoke to today still have a range of questions. They want to know what obligations will be placed on them with regard to loading and unloading buses. For example, will it be left to them to police the proposed compulsory seating arrangements? In terms of the funding announced, there is very little detail about how the €11 million will be allocated. Time is precious as we only have four weeks.  It is clear that a comprehensive, long-term strategy for school transport is long overdue. The service has been eroded over the years. I refer to what is happening with concessionary passes, for example. The service has been hollowed out and this must stop. We must address it and a step change is needed now.
Darren O'Rourke	Sinn Fein	66	Meath East	questions	English	2020-07-29 09:30:00+01:00	Ceisteanna ar Reachtaíocht a Gealladh - Questions on Promised Legislation 	1	On the same issue, I raise the future of the aviation sector. We have all received correspondence from airline pilots, particularly in regard to Aer Lingus, our national carrier. There is a real conflict between the interests of the aviation industry and the interest of public health. It is important for the State to step in to support our national carrier. Some aviation workers feel vulnerable regarding the future prospects of the sector and their own jobs. It is a major employer and of considerable strategic importance. Those workers need every support. The future of the aviation industry cannot be built on targeting people who have flights booked but who are not in a position to travel while heeding public health advice. I ask the Taoiseach to step in on behalf of the workers.
Darren O'Rourke	Sinn Fein	66	Meath East	questions	English	2020-07-29 09:30:00+01:00	Ceisteanna ar Reachtaíocht a Gealladh - Questions on Promised Legislation 	2	Nobody disagrees with that.
Darren O'Rourke	Sinn Fein	66	Meath East	speeches	English	2020-09-08 14:00:00+01:00	Cancer Screening: Motion [Private Members]	1	"I commend Deputy Cullinane on tabling the motion. It is timely and important. The CervicalCheck scandal and now Covid-19 with the suspension of screening programmes have brought cancer care in Ireland into focus again. I am sure others will address the important issues of delayed and missed diagnoses and the unnecessary pain and hurt this causes. Others will mention the poor outcomes we experience in Ireland. Five year survival rates for ovarian, colon and rectal cancers lag considerably behind other wealthy western countries.  I want to focus my comments on the essential role of medical scientists in cancer care, screening, diagnosis, treatment and monitoring. As it applies to Covid-19 testing, a headline in a national newspaper two days ago read, ""Overworked medical scientists warn of burnout as testing requirements increase."" The same could be said at any stage in recent years of the general services that medical scientists are expected to perform, many of which relate to delivery of cancer care. This is a proud profession that feels underappreciated and undervalued. I know this myself because I worked as a medical scientist for a number of years, starting in 2003. The representative bodies - the Academy of Clinical Science and Laboratory Medicine and the profession's union, the Medical Laboratory Scientists Association - have, in my experience, stated their concerns loudly over two decades. We should be very proud of this profession, and I am sure the Minister is. We produce fantastic graduates, the best in Europe. There is a competition every year and we win it consistently. All those in the profession are educated to degree level, most have master's degrees, many have multiple master's degrees and many have PhDs. Increasingly, they are taking on FRCPath and MRCPath. We do not train enough medical scientists. Of those we train, 25% emigrate or go into industry. Those who stay to work in the Irish public health system are frustrated by the lack of recognition or of career progression opportunities. They have lived with pay inequality for decades, and that needs to be addressed.  The Minister and I have spoken privately about this before. I know he is interested in the opportunity there is available. I believe there is a clear win for the Government in this. I ask the Minister for Health and the Minister for Public Expenditure and Reform to take the opportunity to meet representatives of medical scientists. They have a great opportunity to contribute significantly more than they are being asked to contribute. I think there is a win there for the Government and I would appreciate it if the Minister took up that proposal."
Darren O'Rourke	Sinn Fein	66	Meath East	speeches	English	2020-09-10 10:30:00+01:00	Services for People with Disabilities: Statements	1	I will continue in the same vein as the previous speaker by talking about the need to ensure that transport services are in place. St. Ultan's special school, Navan is served by 22 buses, all of which are close to capacity. Twenty of those buses carry students for St. Ultan's and other schools, including St. Mary's special school. Issues in that regard need to be acknowledged and addressed as quickly as possible. I have been contacted by numerous parents who have expressed their genuine and earnestly-felt concerns. They need to be addressed.  The issues extend beyond that and I encourage the Minister for State to contact her colleagues in education and transport about the constraints on school bus transport. Some 120,000 children were carried on buses last year, including 14,000 with special educational needs. Only 97,000 places have been allocated this year, a reduction of 23,000. That urgently needs to be tackled. My colleague, Deputy Ó Laoghaire, in conjunction with me and Deputy Conway-Walsh, has submitted proposals for tackling that matter. This obviously has clear implications for mainstream and special schools, children with additional needs, and people who are attending day services. It also has implications for the broader transport network. I have been contacted by numerous people who are delighted that services are beginning to open up again albeit that service is patchy and partial. The lack of transport services is a significant block. We must get back to a place where those services are provided again.  I thank the Minister of State for meeting a constituent of mine, Ms Laura Campion, who has been advocating on behalf of her sister. As we have heard from other Deputies, the Minister of State is engaging with groups but we want to see as much progress as possible. Particular concerns have been raised about contingency planning. Nobody wants to go back to lockdown so let us see the plan to continue opening up services and providing respite for families. It is not an issue about day services but it has been reported that some people have experienced significant difficulty in accessing respite, which is of concern.  I will speak about access to day services for adults who live in a residential setting with my remaining few seconds. Service providers have stated that service users in residential respite will be unable to attend their day service under current HSE advice. That is of considerable concern and the gap needs to be addressed.  I wish the Minister of State well in her efforts to tackle those problems.
Darren O'Rourke	Sinn Fein	66	Meath East	speeches	English	2020-09-17 10:30:00+01:00	Climate Action: Statements	1	I welcome the Minister back to the House. I shared a similar experience to his in recent weeks. It is part of living with Covid. It gives us a clear understanding of the importance of a testing and tracing system that is responsive and rapid. Personal behaviour and a sound healthcare system are the foundation on which our future will be built.  I welcome the inclusion of statements on climate action in the schedule. It is important we keep the topic at the top of the Dáil's agenda although statements on their own will not be enough, and the Minister is aware of this. We need tangible changes that will alter our current path. I look forward to the Minister bringing forward the climate action Bill soon and working with the Government to ensure it is ambitious and fair. The Minister might provide us with an update on its progress.  The challenge of climate change is undeniable despite what some might say. The science is clear and the evidence is powerful and alarming, whether it be in California at present, Siberia in recent months, the Arctic Circle or Australia. I have a brother in Australia with whom I speak weekly. When he speaks about bad weather it is not like the bad weather here. What he means is that it is so warm people cannot go outside or the forest fires are so close that the children cannot go to playschool. We have had our own experience in Ireland in a clearer way in more recent times. Through Met Éireann's detailed and reliable climate data, which has been collected since the mid-1800s, we can see Ireland's average annual temperature has increased by 1°C over the past 100 years. I commend the work of Met Éireann and the work of geographers throughout the country, including at the Irish Climate Analysis and Research Unit. The Minister's colleague at the Department of Education and Skills is still intent on downgrading geography as a subject at junior certificate level and this is a regressive move for the climate effort.  Our climate has changed and is continuing to do so. We are now seeing more damaging storms and more destructive floods as a result. The evidence is clear to everyone. We have seen examples of this across the island such as the partial collapse of Dunbeg Fort in Dingle in 2018, the impact of coastal and inland erosion on the Spanish Armada wrecks off the Sligo coast and the collapse of Rathcannon Castle during Storm Ophelia. There are many other examples such as the extreme and concerning coastal erosion at Portrane, County Dublin.  It will not be enough to continue simply building flood barriers and hope for the best. Man-made protections are no match for the power of climate change events. Without significant change, this will be the new reality for billions of people across the globe for years to come. It will take a global effort to alter this trajectory. I believe Ireland can become a world leader in eliminating reliance on fossil fuels and changing our habits to greener alternatives. If it makes sense for people to do it and if it is done in a fair and equitable way, then there should be no issue.  For this to happen, however, the Government's approach must be one of bringing people along on the journey with it. Taxing people who have no alternatives or carbon shaming people simply will not work. The Government's proposed increase in carbon tax is exactly the wrong approach. This October the Government will increase the cost for people to heat their homes and drive to work with far more significant impact on income inequality and deprivation indices than on carbon emissions. Most people would love an insulated home and solar panels on their roof. Many would love an electric car or the option of no car at all. This is a million miles away, however, from most people's current household budgets. In fact, it is beyond the capabilities of the infrastructure and public services which the State provides, particularly public transport services, due to government underinvestment for years. Taxing people more this October and for the next ten budgets will not change this. In fact, it will make the issue worse.  Affordable alternatives need to be in place before a behavioural tax can work. In the meantime, it is not a behavioural tax but a punitive one. Not only does it hammer those who can least afford it, it leaves a sour taste in people's mouths about climate action. They feel they are being punished for something totally out of their control. It is the exact opposite to bringing people along on the journey that we are supposed to be on together.  There is the targeting of items such as two-for-one dinners included in the recently launched waste action plan. The action plan commits to working with retailers to end the sale of multibuy packs. There was a significant and understandable angry public response to this for two reasons. First, many people depend on these special offers to feed their families. When one looks at the cost of rent, insurance and childcare and other living costs, this is a reality for many families. Second, people thought of the many other actions that could be taken to target the environmental sphere. Two-for-one dinners are not the highest priority. There was a particular media presentation but it was dreadful.  The same applies for penalising people for buying more affordable clothes. It is insulting and offensive to people who are struggling to make ends meet. It reeks of that idea of going for quality over quantity and telling people to stop being poor. It reminds me of Terry Pratchett's boot tax where those wealthy enough can afford good boots which last longer and they save money in the long run while those who are poor go through many more boots at more expense.  We have to understand the position which people find themselves and the way they engage with the environment, the climate and the economy. We have to meet them where they are. These proposals infuriated people not because they do not want to tackle waste in the fashion industry but because it is yet another tax on the consumer rather than tackling the root causes behind it. Solutions to our waste and environmental challenges cannot just always be a levy or a tax on consumers. This has always been the go-to and simple idea by successive Governments. It does more harm than good to people's attitudes to green politics.  On energy policy, I have spoken privately to the Minister on the North-South interconnector. My honest and heartfelt opinion is that it will not proceed as currently proposed. Planning permission, North and South, is not available due to the level of public opposition. Will the Government engage with communities to find a way forward? There is a way forward but it will only be found with genuine engagement. I would like to know the Minister's plans in this regard.  Transitioning from a reliance on fossil fuels to renewable forms of energy will play a key role in our national climate action effort. Recent industry reports have indicated there are significant challenges in that regard which the Minister acknowledged. What measures will the Government take to address them?  The level of community engagement in the RESS, renewable electricity support scheme, is a real positive. Is enough being done, however, to maximise the potential to look at new economies and new models of delivering energy? I do not believe there is. I am happy to work with the Minister as Opposition spokesperson to advance the opportunities for community-generated energy, as well as for communities to be able to plug in and contribute to the grid.  I live in County Meath where we want people to use public transport. For that to happen, public transport needs to work for people. We need an improved bus network and the Navan rail line to be opened. We have discussed this on numerous occasions and we will continue to do so. I hope it can be progressed. Sinn Féin has committed to playing a constructive role in opposition. We understand and accept the need for system change and to work towards a zero-emissions economy. We are clear in our position, however, that it must be done with, not to, communities. Fundamental to that is the principle of climate justice and a just transition.
Darren O'Rourke	Sinn Fein	66	Meath East	speeches	English	2020-09-22 13:30:00+01:00	Community Safety and Fireworks: Motion [Private Members]	1	I thank Deputy Ward for bringing this motion forward. It is timely and important, particularly for the people living in the areas most affected. It is fair to say that these issues present in different ways in different places, some at the more extreme end. The solution is the same in all cases and it is clearly outlined in the Sinn Féin motion. It is about ensuring there are sufficient Garda numbers for prevention and deterrence and adequate community resources, both physical and human.  I am a Deputy for Meath East, as is the Minister. Our county has the lowest number of gardaí per head of population in the State. One of our new towns, Ratoath, is the largest town in Ireland without a Garda station. We have the youngest small towns in the State in Stamullen, Enfield and Longwood and the youngest large towns in Navan and Ashbourne, according to census data. These towns have it in common that they have grown rapidly in the past two decades and have been victims of the Celtic tiger. It has been all about houses and more houses. County Meath has the lowest number of playgrounds, public green spaces, community centres and youth facilities. In the case of the latter, if one does not play GAA or soccer, they are non-existent. There are residents in one particular area in Ashbourne who have spent years trying to protect the last remaining patch of green space for their children to play. They have presented their case to Meath County Council and An Bord Pleanála time and again only to have the rug pulled from under them in the past week. In trying to provide a decent environment for their families to live, they are doing the State's work. Instead of being supported, they are being impeded at every hand's turn.  In ten years' time, when the same issues are being debated again in this House, the Deputies representing County Meath will, if they are honest, be saying that things have got worse. We will all know why that is the case. I am contacted on a regular basis by residents in Kells, Stamullen, Ashbourne and Ratoath, among other places, about nuisance and antisocial behaviour. The Minister knows well that such activity is regular and to an extent that warrants address. Some people are being terrorised in their own homes. We see the evidence of it on every community Facebook page and it must be stopped. I urge the Minister and all other Deputies to support the Sinn Féin motion. The Minister must increase the Garda presence for prevention and deterrence and increase community infrastructure, both physical and human. That is what is needed.
